dump.out.ecoli60.mci.I60_231	dump.out.ecoli60.mci.I14_146	dump.out.ecoli60.mci.I20_172 
dump.out.ecoli60.mci.I60_232	dump.out.ecoli60.mci.I14_90	dump.out.ecoli60.mci.I20_136 
dump.out.ecoli60.mci.I60_233	dump.out.ecoli60.mci.I14_10	dump.out.ecoli60.mci.I20_103 
dump.out.ecoli60.mci.I60_234	dump.out.ecoli60.mci.I14_6	dump.out.ecoli60.mci.I20_173 
dump.out.ecoli60.mci.I60_235	dump.out.ecoli60.mci.I14_35	dump.out.ecoli60.mci.I20_35 
dump.out.ecoli60.mci.I60_236	dump.out.ecoli60.mci.I14_1	dump.out.ecoli60.mci.I20_1 
dump.out.ecoli60.mci.I60_237	dump.out.ecoli60.mci.I14_67	dump.out.ecoli60.mci.I20_91 
dump.out.ecoli60.mci.I60_238	dump.out.ecoli60.mci.I14_2	dump.out.ecoli60.mci.I20_2 
dump.out.ecoli60.mci.I60_239	dump.out.ecoli60.mci.I14_2	dump.out.ecoli60.mci.I20_2 
dump.out.ecoli60.mci.I60_240	dump.out.ecoli60.mci.I14_22	dump.out.ecoli60.mci.I20_141 
dump.out.ecoli60.mci.I60_241	dump.out.ecoli60.mci.I14_6	dump.out.ecoli60.mci.I20_111 
dump.out.ecoli60.mci.I60_242	dump.out.ecoli60.mci.I14_2	dump.out.ecoli60.mci.I20_2 
dump.out.ecoli60.mci.I60_243	dump.out.ecoli60.mci.I14_117	dump.out.ecoli60.mci.I20_178 
dump.out.ecoli60.mci.I60_244	dump.out.ecoli60.mci.I14_4	dump.out.ecoli60.mci.I20_112 
dump.out.ecoli60.mci.I60_245	dump.out.ecoli60.mci.I14_118	dump.out.ecoli60.mci.I20_180 
dump.out.ecoli60.mci.I60_246	dump.out.ecoli60.mci.I14_81	dump.out.ecoli60.mci.I20_117 
dump.out.ecoli60.mci.I60_247	dump.out.ecoli60.mci.I14_35	dump.out.ecoli60.mci.I20_35 
dump.out.ecoli60.mci.I60_248	dump.out.ecoli60.mci.I14_59	dump.out.ecoli60.mci.I20_182 
dump.out.ecoli60.mci.I60_249	dump.out.ecoli60.mci.I14_42	dump.out.ecoli60.mci.I20_120 
dump.out.ecoli60.mci.I60_250	dump.out.ecoli60.mci.I14_2	dump.out.ecoli60.mci.I20_2 
dump.out.ecoli60.mci.I60_251	dump.out.ecoli60.mci.I14_1	dump.out.ecoli60.mci.I20_1 
dump.out.ecoli60.mci.I60_252	dump.out.ecoli60.mci.I14_21	dump.out.ecoli60.mci.I20_150 
dump.out.ecoli60.mci.I60_253	dump.out.ecoli60.mci.I14_3	dump.out.ecoli60.mci.I20_184 
dump.out.ecoli60.mci.I60_254	dump.out.ecoli60.mci.I14_100	dump.out.ecoli60.mci.I20_185 
dump.out.ecoli60.mci.I60_255	dump.out.ecoli60.mci.I14_82	dump.out.ecoli60.mci.I20_86 
dump.out.ecoli60.mci.I60_256	dump.out.ecoli60.mci.I14_120	dump.out.ecoli60.mci.I20_186 
dump.out.ecoli60.mci.I60_257	dump.out.ecoli60.mci.I14_44	dump.out.ecoli60.mci.I20_188 
dump.out.ecoli60.mci.I60_258	dump.out.ecoli60.mci.I14_2	dump.out.ecoli60.mci.I20_189 
dump.out.ecoli60.mci.I60_259	dump.out.ecoli60.mci.I14_122	dump.out.ecoli60.mci.I20_190 
dump.out.ecoli60.mci.I60_260	dump.out.ecoli60.mci.I14_4	dump.out.ecoli60.mci.I20_191 
dump.out.ecoli60.mci.I60_261	dump.out.ecoli60.mci.I14_19	dump.out.ecoli60.mci.I20_24 
dump.out.ecoli60.mci.I60_262	dump.out.ecoli60.mci.I14_1	dump.out.ecoli60.mci.I20_1 
dump.out.ecoli60.mci.I60_263	dump.out.ecoli60.mci.I20_32 
dump.out.ecoli60.mci.I60_263	dump.out.ecoli60.mci.I14_10 
dump.out.ecoli60.mci.I60_264	dump.out.ecoli60.mci.I14_103	dump.out.ecoli60.mci.I20_126 
dump.out.ecoli60.mci.I60_265	dump.out.ecoli60.mci.I14_2	dump.out.ecoli60.mci.I20_2 
dump.out.ecoli60.mci.I60_266	dump.out.ecoli60.mci.I14_38	dump.out.ecoli60.mci.I20_69 
dump.out.ecoli60.mci.I60_267	dump.out.ecoli60.mci.I14_1	dump.out.ecoli60.mci.I20_193 
dump.out.ecoli60.mci.I60_268	dump.out.ecoli60.mci.I14_1	dump.out.ecoli60.mci.I20_1 
dump.out.ecoli60.mci.I60_269	dump.out.ecoli60.mci.I14_1	dump.out.ecoli60.mci.I20_1 
dump.out.ecoli60.mci.I60_270	dump.out.ecoli60.mci.I14_124	dump.out.ecoli60.mci.I20_194 
dump.out.ecoli60.mci.I60_271	dump.out.ecoli60.mci.I20_5 
dump.out.ecoli60.mci.I60_271	dump.out.ecoli60.mci.I14_1 
dump.out.ecoli60.mci.I60_272	dump.out.ecoli60.mci.I14_1	dump.out.ecoli60.mci.I20_1 
dump.out.ecoli60.mci.I60_273	dump.out.ecoli60.mci.I20_4 
dump.out.ecoli60.mci.I60_273	dump.out.ecoli60.mci.I14_1 
dump.out.ecoli60.mci.I60_274	dump.out.ecoli60.mci.I14_60	dump.out.ecoli60.mci.I20_68 
dump.out.ecoli60.mci.I60_275	dump.out.ecoli60.mci.I14_127	dump.out.ecoli60.mci.I20_198 
dump.out.ecoli60.mci.I60_276	dump.out.ecoli60.mci.I20_10 
dump.out.ecoli60.mci.I60_276	dump.out.ecoli60.mci.I14_10 
dump.out.ecoli60.mci.I60_277	dump.out.ecoli60.mci.I14_85	dump.out.ecoli60.mci.I20_159 
