cluster_1	cluster_2	Jaccard	Overlap
dump.out.ecoli60.mci.I60_222	dump.out.ecoli60.mci.I20_169	1.0	1.0
dump.out.ecoli60.mci.I60_223	dump.out.ecoli60.mci.I20_61	0.4444444444444444	1.0
dump.out.ecoli60.mci.I60_224	dump.out.ecoli60.mci.I20_122	0.8	1.0
dump.out.ecoli60.mci.I60_225	dump.out.ecoli60.mci.I20_39	0.3076923076923077	1.0
dump.out.ecoli60.mci.I60_226	dump.out.ecoli60.mci.I20_170	1.0	1.0
dump.out.ecoli60.mci.I60_227	dump.out.ecoli60.mci.I20_2	0.010582010582010581	1.0
dump.out.ecoli60.mci.I60_228	dump.out.ecoli60.mci.I20_135	0.8	1.0
dump.out.ecoli60.mci.I60_229	dump.out.ecoli60.mci.I20_171	1.0	1.0
dump.out.ecoli60.mci.I60_230	dump.out.ecoli60.mci.I20_1	0.003703703703703704	0.75
dump.out.ecoli60.mci.I60_231	dump.out.ecoli60.mci.I20_172	1.0	1.0
dump.out.ecoli60.mci.I60_232	dump.out.ecoli60.mci.I20_136	0.8	1.0
dump.out.ecoli60.mci.I60_233	dump.out.ecoli60.mci.I20_103	0.6666666666666666	1.0
dump.out.ecoli60.mci.I60_234	dump.out.ecoli60.mci.I20_173	1.0	1.0
dump.out.ecoli60.mci.I60_235	dump.out.ecoli60.mci.I20_35	0.3076923076923077	1.0
dump.out.ecoli60.mci.I60_236	dump.out.ecoli60.mci.I20_1	0.004944375772558714	1.0
dump.out.ecoli60.mci.I60_237	dump.out.ecoli60.mci.I20_91	0.5714285714285714	1.0
dump.out.ecoli60.mci.I60_238	dump.out.ecoli60.mci.I20_2	0.0079155672823219	0.75
dump.out.ecoli60.mci.I60_239	dump.out.ecoli60.mci.I20_2	0.010582010582010581	1.0
dump.out.ecoli60.mci.I60_240	dump.out.ecoli60.mci.I20_141	0.8	1.0
dump.out.ecoli60.mci.I60_241	dump.out.ecoli60.mci.I20_111	0.6666666666666666	1.0
dump.out.ecoli60.mci.I60_242	dump.out.ecoli60.mci.I20_2	0.0079155672823219	0.75
dump.out.ecoli60.mci.I60_243	dump.out.ecoli60.mci.I20_178	1.0	1.0
dump.out.ecoli60.mci.I60_244	dump.out.ecoli60.mci.I20_112	0.6	1.0
dump.out.ecoli60.mci.I60_245	dump.out.ecoli60.mci.I20_180	1.0	1.0
dump.out.ecoli60.mci.I60_246	dump.out.ecoli60.mci.I20_117	0.6	1.0
dump.out.ecoli60.mci.I60_247	dump.out.ecoli60.mci.I20_35	0.23076923076923078	1.0
dump.out.ecoli60.mci.I60_248	dump.out.ecoli60.mci.I20_182	1.0	1.0
dump.out.ecoli60.mci.I60_249	dump.out.ecoli60.mci.I20_120	0.6	1.0
dump.out.ecoli60.mci.I60_250	dump.out.ecoli60.mci.I20_2	0.007936507936507936	1.0
dump.out.ecoli60.mci.I60_251	dump.out.ecoli60.mci.I20_1	0.0024691358024691358	0.6666666666666666
dump.out.ecoli60.mci.I60_252	dump.out.ecoli60.mci.I20_150	0.75	1.0
dump.out.ecoli60.mci.I60_253	dump.out.ecoli60.mci.I20_184	1.0	1.0
dump.out.ecoli60.mci.I60_254	dump.out.ecoli60.mci.I20_185	1.0	1.0
dump.out.ecoli60.mci.I60_255	dump.out.ecoli60.mci.I20_86	0.42857142857142855	1.0
dump.out.ecoli60.mci.I60_256	dump.out.ecoli60.mci.I20_186	1.0	1.0
dump.out.ecoli60.mci.I60_257	dump.out.ecoli60.mci.I20_188	1.0	1.0
dump.out.ecoli60.mci.I60_258	dump.out.ecoli60.mci.I20_189	1.0	1.0
dump.out.ecoli60.mci.I60_259	dump.out.ecoli60.mci.I20_190	1.0	1.0
dump.out.ecoli60.mci.I60_260	dump.out.ecoli60.mci.I20_191	1.0	1.0
dump.out.ecoli60.mci.I60_261	dump.out.ecoli60.mci.I20_24	0.17647058823529413	1.0
dump.out.ecoli60.mci.I60_262	dump.out.ecoli60.mci.I20_1	0.0024691358024691358	0.6666666666666666
dump.out.ecoli60.mci.I60_263	dump.out.ecoli60.mci.I20_32	0.21428571428571427	1.0
dump.out.ecoli60.mci.I60_264	dump.out.ecoli60.mci.I20_126	0.6	1.0
dump.out.ecoli60.mci.I60_265	dump.out.ecoli60.mci.I20_2	0.007936507936507936	1.0
dump.out.ecoli60.mci.I60_266	dump.out.ecoli60.mci.I20_69	0.375	1.0
dump.out.ecoli60.mci.I60_267	dump.out.ecoli60.mci.I20_193	1.0	1.0
dump.out.ecoli60.mci.I60_268	dump.out.ecoli60.mci.I20_1	0.003708281829419036	1.0
dump.out.ecoli60.mci.I60_269	dump.out.ecoli60.mci.I20_1	0.0024691358024691358	0.6666666666666666
dump.out.ecoli60.mci.I60_270	dump.out.ecoli60.mci.I20_194	1.0	1.0
dump.out.ecoli60.mci.I60_271	dump.out.ecoli60.mci.I20_5	0.01818181818181818	0.6666666666666666
dump.out.ecoli60.mci.I60_272	dump.out.ecoli60.mci.I20_1	0.003708281829419036	1.0
dump.out.ecoli60.mci.I60_273	dump.out.ecoli60.mci.I20_4	0.013574660633484163	1.0
dump.out.ecoli60.mci.I60_274	dump.out.ecoli60.mci.I20_68	0.375	1.0
dump.out.ecoli60.mci.I60_275	dump.out.ecoli60.mci.I20_198	1.0	1.0
dump.out.ecoli60.mci.I60_276	dump.out.ecoli60.mci.I20_10	0.0425531914893617	0.6666666666666666
dump.out.ecoli60.mci.I60_277	dump.out.ecoli60.mci.I20_159	0.75	1.0
dump.out.ecoli60.mci.I60_278	dump.out.ecoli60.mci.I20_160	0.75	1.0
dump.out.ecoli60.mci.I60_279	dump.out.ecoli60.mci.I20_46	0.2727272727272727	1.0
dump.out.ecoli60.mci.I60_280	dump.out.ecoli60.mci.I20_73	0.375	1.0
dump.out.ecoli60.mci.I60_281	dump.out.ecoli60.mci.I20_4	0.009009009009009009	0.6666666666666666
dump.out.ecoli60.mci.I60_282	dump.out.ecoli60.mci.I20_66	0.2222222222222222	0.6666666666666666
dump.out.ecoli60.mci.I60_283	dump.out.ecoli60.mci.I20_73	0.375	1.0
dump.out.ecoli60.mci.I60_284	dump.out.ecoli60.mci.I20_200	1.0	1.0
dump.out.ecoli60.mci.I60_285	dump.out.ecoli60.mci.I20_201	1.0	1.0
dump.out.ecoli60.mci.I60_286	dump.out.ecoli60.mci.I20_202	1.0	1.0
dump.out.ecoli60.mci.I60_287	dump.out.ecoli60.mci.I20_2	0.007936507936507936	1.0
dump.out.ecoli60.mci.I60_288	dump.out.ecoli60.mci.I20_96	0.5	1.0
dump.out.ecoli60.mci.I60_289	dump.out.ecoli60.mci.I20_19	0.13636363636363635	1.0
dump.out.ecoli60.mci.I60_290	dump.out.ecoli60.mci.I20_203	1.0	1.0
dump.out.ecoli60.mci.I60_291	dump.out.ecoli60.mci.I20_204	1.0	1.0
dump.out.ecoli60.mci.I60_292	dump.out.ecoli60.mci.I20_1	0.003708281829419036	1.0
dump.out.ecoli60.mci.I60_293	dump.out.ecoli60.mci.I20_206	1.0	1.0
dump.out.ecoli60.mci.I60_294	dump.out.ecoli60.mci.I20_208	1.0	1.0
dump.out.ecoli60.mci.I60_295	dump.out.ecoli60.mci.I20_4	0.013574660633484163	1.0
dump.out.ecoli60.mci.I60_296	dump.out.ecoli60.mci.I20_11	0.0425531914893617	0.6666666666666666
dump.out.ecoli60.mci.I60_297	dump.out.ecoli60.mci.I20_210	1.0	1.0
dump.out.ecoli60.mci.I60_298	dump.out.ecoli60.mci.I20_211	1.0	1.0
dump.out.ecoli60.mci.I60_299	dump.out.ecoli60.mci.I20_9	0.03773584905660377	0.6666666666666666
dump.out.ecoli60.mci.I60_300	dump.out.ecoli60.mci.I20_76	0.375	1.0
dump.out.ecoli60.mci.I60_301	dump.out.ecoli60.mci.I20_212	1.0	1.0
dump.out.ecoli60.mci.I60_302	dump.out.ecoli60.mci.I20_213	1.0	1.0
dump.out.ecoli60.mci.I60_303	dump.out.ecoli60.mci.I20_3	0.012711864406779662	1.0
dump.out.ecoli60.mci.I60_304	dump.out.ecoli60.mci.I20_1	0.003708281829419036	1.0
dump.out.ecoli60.mci.I60_305	dump.out.ecoli60.mci.I20_215	1.0	1.0
dump.out.ecoli60.mci.I60_306	dump.out.ecoli60.mci.I20_216	1.0	1.0
dump.out.ecoli60.mci.I60_307	dump.out.ecoli60.mci.I20_37	0.23076923076923078	1.0
dump.out.ecoli60.mci.I60_308	dump.out.ecoli60.mci.I20_24	0.17647058823529413	1.0
dump.out.ecoli60.mci.I60_309	dump.out.ecoli60.mci.I20_89	0.42857142857142855	1.0
dump.out.ecoli60.mci.I60_310	dump.out.ecoli60.mci.I20_21	0.16666666666666666	1.0
dump.out.ecoli60.mci.I60_311	dump.out.ecoli60.mci.I20_217	1.0	1.0
dump.out.ecoli60.mci.I60_312	dump.out.ecoli60.mci.I20_13	0.10714285714285714	1.0
dump.out.ecoli60.mci.I60_313	dump.out.ecoli60.mci.I20_218	1.0	1.0
dump.out.ecoli60.mci.I60_314	dump.out.ecoli60.mci.I20_77	0.375	1.0
dump.out.ecoli60.mci.I60_315	dump.out.ecoli60.mci.I20_2	0.007936507936507936	1.0
dump.out.ecoli60.mci.I60_316	dump.out.ecoli60.mci.I20_2	0.005277044854881266	0.6666666666666666
dump.out.ecoli60.mci.I60_317	dump.out.ecoli60.mci.I20_1	0.003708281829419036	1.0
dump.out.ecoli60.mci.I60_318	dump.out.ecoli60.mci.I20_220	1.0	1.0
dump.out.ecoli60.mci.I60_319	dump.out.ecoli60.mci.I20_134	0.6	1.0
dump.out.ecoli60.mci.I60_320	dump.out.ecoli60.mci.I20_221	1.0	1.0
dump.out.ecoli60.mci.I60_321	dump.out.ecoli60.mci.I20_222	1.0	1.0
dump.out.ecoli60.mci.I60_322	dump.out.ecoli60.mci.I20_67	0.375	1.0
dump.out.ecoli60.mci.I60_323	dump.out.ecoli60.mci.I20_9	0.03773584905660377	0.6666666666666666
dump.out.ecoli60.mci.I60_324	dump.out.ecoli60.mci.I20_65	0.375	1.0
dump.out.ecoli60.mci.I60_325	dump.out.ecoli60.mci.I20_74	0.375	1.0
dump.out.ecoli60.mci.I60_326	dump.out.ecoli60.mci.I20_168	0.75	1.0
dump.out.ecoli60.mci.I60_327	dump.out.ecoli60.mci.I20_225	1.0	1.0
dump.out.ecoli60.mci.I60_328	dump.out.ecoli60.mci.I20_228	1.0	1.0
dump.out.ecoli60.mci.I60_329	dump.out.ecoli60.mci.I20_229	1.0	1.0
dump.out.ecoli60.mci.I60_330	dump.out.ecoli60.mci.I20_230	1.0	1.0
dump.out.ecoli60.mci.I60_331	dump.out.ecoli60.mci.I20_1	0.0024691358024691358	0.6666666666666666
dump.out.ecoli60.mci.I60_332	dump.out.ecoli60.mci.I20_3	0.008438818565400843	0.6666666666666666
dump.out.ecoli60.mci.I60_333	dump.out.ecoli60.mci.I20_1	0.003708281829419036	1.0
dump.out.ecoli60.mci.I60_334	dump.out.ecoli60.mci.I20_231	1.0	1.0
dump.out.ecoli60.mci.I60_335	dump.out.ecoli60.mci.I20_232	1.0	1.0
dump.out.ecoli60.mci.I60_336	dump.out.ecoli60.mci.I20_3	0.012711864406779662	1.0
dump.out.ecoli60.mci.I60_337	dump.out.ecoli60.mci.I20_174	0.75	1.0
dump.out.ecoli60.mci.I60_338	dump.out.ecoli60.mci.I20_108	0.5	1.0
dump.out.ecoli60.mci.I60_339	dump.out.ecoli60.mci.I20_233	1.0	1.0
dump.out.ecoli60.mci.I60_340	dump.out.ecoli60.mci.I20_19	0.13636363636363635	1.0
dump.out.ecoli60.mci.I60_341	dump.out.ecoli60.mci.I20_9	0.057692307692307696	1.0
dump.out.ecoli60.mci.I60_342	dump.out.ecoli60.mci.I20_1	0.003708281829419036	1.0
dump.out.ecoli60.mci.I60_343	dump.out.ecoli60.mci.I20_54	0.18181818181818182	0.6666666666666666
dump.out.ecoli60.mci.I60_344	dump.out.ecoli60.mci.I20_1	0.003708281829419036	1.0
dump.out.ecoli60.mci.I60_345	dump.out.ecoli60.mci.I20_35	0.14285714285714285	0.6666666666666666
dump.out.ecoli60.mci.I60_346	dump.out.ecoli60.mci.I20_234	1.0	1.0
dump.out.ecoli60.mci.I60_347	dump.out.ecoli60.mci.I20_43	0.2727272727272727	1.0
dump.out.ecoli60.mci.I60_348	dump.out.ecoli60.mci.I20_8	0.05	1.0
dump.out.ecoli60.mci.I60_349	dump.out.ecoli60.mci.I20_235	1.0	1.0
dump.out.ecoli60.mci.I60_350	dump.out.ecoli60.mci.I20_11	0.06521739130434782	1.0
dump.out.ecoli60.mci.I60_351	dump.out.ecoli60.mci.I20_1	0.0024691358024691358	0.6666666666666666
dump.out.ecoli60.mci.I60_352	dump.out.ecoli60.mci.I20_53	0.3	1.0
dump.out.ecoli60.mci.I60_353	dump.out.ecoli60.mci.I20_1	0.003708281829419036	1.0
dump.out.ecoli60.mci.I60_354	dump.out.ecoli60.mci.I20_487	0.3333333333333333	1.0
dump.out.ecoli60.mci.I60_355	dump.out.ecoli60.mci.I20_236	1.0	1.0
dump.out.ecoli60.mci.I60_356	dump.out.ecoli60.mci.I20_1	0.0024691358024691358	0.6666666666666666
dump.out.ecoli60.mci.I60_357	dump.out.ecoli60.mci.I20_237	1.0	1.0
dump.out.ecoli60.mci.I60_358	dump.out.ecoli60.mci.I20_238	1.0	1.0
dump.out.ecoli60.mci.I60_359	dump.out.ecoli60.mci.I20_106	0.5	1.0
dump.out.ecoli60.mci.I60_360	dump.out.ecoli60.mci.I20_239	1.0	1.0
dump.out.ecoli60.mci.I60_361	dump.out.ecoli60.mci.I20_76	0.375	1.0
dump.out.ecoli60.mci.I60_362	dump.out.ecoli60.mci.I20_2	0.005277044854881266	0.6666666666666666
dump.out.ecoli60.mci.I60_363	dump.out.ecoli60.mci.I20_6	0.027522935779816515	1.0
dump.out.ecoli60.mci.I60_364	dump.out.ecoli60.mci.I20_4	0.009009009009009009	0.6666666666666666
dump.out.ecoli60.mci.I60_365	dump.out.ecoli60.mci.I20_241	1.0	1.0
dump.out.ecoli60.mci.I60_366	dump.out.ecoli60.mci.I20_2	0.007936507936507936	1.0
dump.out.ecoli60.mci.I60_367	dump.out.ecoli60.mci.I20_242	1.0	1.0
dump.out.ecoli60.mci.I60_368	dump.out.ecoli60.mci.I20_91	0.42857142857142855	1.0
dump.out.ecoli60.mci.I60_369	dump.out.ecoli60.mci.I20_10	0.06521739130434782	1.0
dump.out.ecoli60.mci.I60_370	dump.out.ecoli60.mci.I20_2	0.007936507936507936	1.0
dump.out.ecoli60.mci.I60_371	dump.out.ecoli60.mci.I20_45	0.2727272727272727	1.0
dump.out.ecoli60.mci.I60_372	dump.out.ecoli60.mci.I20_244	1.0	1.0
dump.out.ecoli60.mci.I60_373	dump.out.ecoli60.mci.I20_6	0.027522935779816515	1.0
dump.out.ecoli60.mci.I60_374	dump.out.ecoli60.mci.I20_246	1.0	1.0
dump.out.ecoli60.mci.I60_375	dump.out.ecoli60.mci.I20_3	0.008438818565400843	0.6666666666666666
dump.out.ecoli60.mci.I60_376	dump.out.ecoli60.mci.I20_247	1.0	1.0
dump.out.ecoli60.mci.I60_377	dump.out.ecoli60.mci.I20_2	0.007936507936507936	1.0
dump.out.ecoli60.mci.I60_378	dump.out.ecoli60.mci.I20_2	0.007936507936507936	1.0
dump.out.ecoli60.mci.I60_379	dump.out.ecoli60.mci.I20_3	0.008438818565400843	0.6666666666666666
dump.out.ecoli60.mci.I60_380	dump.out.ecoli60.mci.I20_249	1.0	1.0
dump.out.ecoli60.mci.I60_381	dump.out.ecoli60.mci.I20_250	1.0	1.0
dump.out.ecoli60.mci.I60_382	dump.out.ecoli60.mci.I20_251	1.0	1.0
dump.out.ecoli60.mci.I60_383	dump.out.ecoli60.mci.I20_252	1.0	1.0
dump.out.ecoli60.mci.I60_384	dump.out.ecoli60.mci.I20_92	0.25	0.6666666666666666
dump.out.ecoli60.mci.I60_385	dump.out.ecoli60.mci.I20_2	0.007936507936507936	1.0
dump.out.ecoli60.mci.I60_386	dump.out.ecoli60.mci.I20_162	0.75	1.0
dump.out.ecoli60.mci.I60_387	dump.out.ecoli60.mci.I20_49	0.2727272727272727	1.0
dump.out.ecoli60.mci.I60_388	dump.out.ecoli60.mci.I20_253	1.0	1.0
dump.out.ecoli60.mci.I60_389	dump.out.ecoli60.mci.I20_1	0.003708281829419036	1.0
dump.out.ecoli60.mci.I60_390	dump.out.ecoli60.mci.I20_254	1.0	1.0
dump.out.ecoli60.mci.I60_391	dump.out.ecoli60.mci.I20_39	0.23076923076923078	1.0
dump.out.ecoli60.mci.I60_392	dump.out.ecoli60.mci.I20_6	0.027522935779816515	1.0
dump.out.ecoli60.mci.I60_393	dump.out.ecoli60.mci.I20_255	1.0	1.0
dump.out.ecoli60.mci.I60_394	dump.out.ecoli60.mci.I20_69	0.375	1.0
dump.out.ecoli60.mci.I60_395	dump.out.ecoli60.mci.I20_143	0.6	1.0
dump.out.ecoli60.mci.I60_396	dump.out.ecoli60.mci.I20_43	0.2727272727272727	1.0
dump.out.ecoli60.mci.I60_397	dump.out.ecoli60.mci.I20_161	0.75	1.0
dump.out.ecoli60.mci.I60_398	dump.out.ecoli60.mci.I20_256	1.0	1.0
dump.out.ecoli60.mci.I60_399	dump.out.ecoli60.mci.I20_257	1.0	1.0
dump.out.ecoli60.mci.I60_400	dump.out.ecoli60.mci.I20_3	0.008438818565400843	0.6666666666666666
dump.out.ecoli60.mci.I60_401	dump.out.ecoli60.mci.I20_64	0.3333333333333333	1.0
dump.out.ecoli60.mci.I60_402	dump.out.ecoli60.mci.I20_77	0.2222222222222222	0.6666666666666666
dump.out.ecoli60.mci.I60_403	dump.out.ecoli60.mci.I20_258	1.0	1.0
dump.out.ecoli60.mci.I60_404	dump.out.ecoli60.mci.I20_259	1.0	1.0
dump.out.ecoli60.mci.I60_405	dump.out.ecoli60.mci.I20_260	1.0	1.0
dump.out.ecoli60.mci.I60_406	dump.out.ecoli60.mci.I20_261	1.0	1.0
dump.out.ecoli60.mci.I60_407	dump.out.ecoli60.mci.I20_262	1.0	1.0
dump.out.ecoli60.mci.I60_408	dump.out.ecoli60.mci.I20_263	1.0	1.0
dump.out.ecoli60.mci.I60_410	dump.out.ecoli60.mci.I20_65	0.25	1.0
dump.out.ecoli60.mci.I60_411	dump.out.ecoli60.mci.I20_3	0.00847457627118644	1.0
dump.out.ecoli60.mci.I60_412	dump.out.ecoli60.mci.I20_264	1.0	1.0
dump.out.ecoli60.mci.I60_413	dump.out.ecoli60.mci.I20_2	0.005291005291005291	1.0
dump.out.ecoli60.mci.I60_414	dump.out.ecoli60.mci.I20_82	0.2857142857142857	1.0
dump.out.ecoli60.mci.I60_415	dump.out.ecoli60.mci.I20_115	0.4	1.0
dump.out.ecoli60.mci.I60_416	dump.out.ecoli60.mci.I20_2	0.005291005291005291	1.0
dump.out.ecoli60.mci.I60_417	dump.out.ecoli60.mci.I20_4	0.00904977375565611	1.0
dump.out.ecoli60.mci.I60_418	dump.out.ecoli60.mci.I20_181	0.6666666666666666	1.0
dump.out.ecoli60.mci.I60_419	dump.out.ecoli60.mci.I20_117	0.4	1.0
dump.out.ecoli60.mci.I60_420	dump.out.ecoli60.mci.I20_118	0.4	1.0
dump.out.ecoli60.mci.I60_421	dump.out.ecoli60.mci.I20_265	1.0	1.0
dump.out.ecoli60.mci.I60_422	dump.out.ecoli60.mci.I20_45	0.18181818181818182	1.0
dump.out.ecoli60.mci.I60_423	dump.out.ecoli60.mci.I20_146	0.5	1.0
dump.out.ecoli60.mci.I60_424	dump.out.ecoli60.mci.I20_84	0.2857142857142857	1.0
dump.out.ecoli60.mci.I60_425	dump.out.ecoli60.mci.I20_50	0.2	1.0
dump.out.ecoli60.mci.I60_426	dump.out.ecoli60.mci.I20_5	0.01834862385321101	1.0
dump.out.ecoli60.mci.I60_427	dump.out.ecoli60.mci.I20_68	0.25	1.0
dump.out.ecoli60.mci.I60_428	dump.out.ecoli60.mci.I20_148	0.5	1.0
dump.out.ecoli60.mci.I60_429	dump.out.ecoli60.mci.I20_148	0.5	1.0
dump.out.ecoli60.mci.I60_430	dump.out.ecoli60.mci.I20_51	0.2	1.0
dump.out.ecoli60.mci.I60_431	dump.out.ecoli60.mci.I20_45	0.18181818181818182	1.0
dump.out.ecoli60.mci.I60_432	dump.out.ecoli60.mci.I20_266	1.0	1.0
dump.out.ecoli60.mci.I60_434	dump.out.ecoli60.mci.I20_1	0.002472187886279357	1.0
dump.out.ecoli60.mci.I60_435	dump.out.ecoli60.mci.I20_267	1.0	1.0
dump.out.ecoli60.mci.I60_436	dump.out.ecoli60.mci.I20_83	0.2857142857142857	1.0
dump.out.ecoli60.mci.I60_437	dump.out.ecoli60.mci.I20_153	0.5	1.0
dump.out.ecoli60.mci.I60_438	dump.out.ecoli60.mci.I20_154	0.5	1.0
dump.out.ecoli60.mci.I60_439	dump.out.ecoli60.mci.I20_118	0.4	1.0
dump.out.ecoli60.mci.I60_440	dump.out.ecoli60.mci.I20_268	1.0	1.0
dump.out.ecoli60.mci.I60_441	dump.out.ecoli60.mci.I20_269	1.0	1.0
dump.out.ecoli60.mci.I60_442	dump.out.ecoli60.mci.I20_2	0.005291005291005291	1.0
dump.out.ecoli60.mci.I60_443	dump.out.ecoli60.mci.I20_270	1.0	1.0
dump.out.ecoli60.mci.I60_444	dump.out.ecoli60.mci.I20_271	1.0	1.0
dump.out.ecoli60.mci.I60_446	dump.out.ecoli60.mci.I20_27	0.125	1.0
dump.out.ecoli60.mci.I60_447	dump.out.ecoli60.mci.I20_6	0.01834862385321101	1.0
dump.out.ecoli60.mci.I60_448	dump.out.ecoli60.mci.I20_272	1.0	1.0
dump.out.ecoli60.mci.I60_449	dump.out.ecoli60.mci.I20_2	0.005291005291005291	1.0
dump.out.ecoli60.mci.I60_450	dump.out.ecoli60.mci.I20_155	0.5	1.0
dump.out.ecoli60.mci.I60_452	dump.out.ecoli60.mci.I20_52	0.2	1.0
dump.out.ecoli60.mci.I60_453	dump.out.ecoli60.mci.I20_45	0.18181818181818182	1.0
dump.out.ecoli60.mci.I60_454	dump.out.ecoli60.mci.I20_273	1.0	1.0
dump.out.ecoli60.mci.I60_455	dump.out.ecoli60.mci.I20_274	1.0	1.0
dump.out.ecoli60.mci.I60_456	dump.out.ecoli60.mci.I20_36	0.15384615384615385	1.0
dump.out.ecoli60.mci.I60_457	dump.out.ecoli60.mci.I20_18	0.08333333333333333	1.0
dump.out.ecoli60.mci.I60_458	dump.out.ecoli60.mci.I20_275	1.0	1.0
dump.out.ecoli60.mci.I60_459	dump.out.ecoli60.mci.I20_37	0.15384615384615385	1.0
dump.out.ecoli60.mci.I60_462	dump.out.ecoli60.mci.I20_276	1.0	1.0
dump.out.ecoli60.mci.I60_463	dump.out.ecoli60.mci.I20_18	0.08333333333333333	1.0
dump.out.ecoli60.mci.I60_465	dump.out.ecoli60.mci.I20_195	0.6666666666666666	1.0
dump.out.ecoli60.mci.I60_466	dump.out.ecoli60.mci.I20_11	0.043478260869565216	1.0
dump.out.ecoli60.mci.I60_467	dump.out.ecoli60.mci.I20_2	0.005291005291005291	1.0
dump.out.ecoli60.mci.I60_468	dump.out.ecoli60.mci.I20_196	0.6666666666666666	1.0
dump.out.ecoli60.mci.I60_469	dump.out.ecoli60.mci.I20_157	0.5	1.0
dump.out.ecoli60.mci.I60_470	dump.out.ecoli60.mci.I20_197	0.6666666666666666	1.0
dump.out.ecoli60.mci.I60_471	dump.out.ecoli60.mci.I20_51	0.2	1.0
dump.out.ecoli60.mci.I60_472	dump.out.ecoli60.mci.I20_10	0.043478260869565216	1.0
dump.out.ecoli60.mci.I60_473	dump.out.ecoli60.mci.I20_157	0.5	1.0
dump.out.ecoli60.mci.I60_475	dump.out.ecoli60.mci.I20_277	1.0	1.0
dump.out.ecoli60.mci.I60_476	dump.out.ecoli60.mci.I20_72	0.25	1.0
dump.out.ecoli60.mci.I60_477	dump.out.ecoli60.mci.I20_9	0.038461538461538464	1.0
dump.out.ecoli60.mci.I60_479	dump.out.ecoli60.mci.I20_100	0.3333333333333333	1.0
dump.out.ecoli60.mci.I60_480	dump.out.ecoli60.mci.I20_100	0.3333333333333333	1.0
dump.out.ecoli60.mci.I60_481	dump.out.ecoli60.mci.I20_13	0.07142857142857142	1.0
dump.out.ecoli60.mci.I60_482	dump.out.ecoli60.mci.I20_278	1.0	1.0
dump.out.ecoli60.mci.I60_483	dump.out.ecoli60.mci.I20_199	0.6666666666666666	1.0
dump.out.ecoli60.mci.I60_485	dump.out.ecoli60.mci.I20_130	0.4	1.0
dump.out.ecoli60.mci.I60_486	dump.out.ecoli60.mci.I20_1	0.002472187886279357	1.0
dump.out.ecoli60.mci.I60_487	dump.out.ecoli60.mci.I20_66	0.25	1.0
dump.out.ecoli60.mci.I60_488	dump.out.ecoli60.mci.I20_18	0.08333333333333333	1.0
dump.out.ecoli60.mci.I60_489	dump.out.ecoli60.mci.I20_18	0.08333333333333333	1.0
dump.out.ecoli60.mci.I60_490	dump.out.ecoli60.mci.I20_279	1.0	1.0
dump.out.ecoli60.mci.I60_491	dump.out.ecoli60.mci.I20_280	1.0	1.0
dump.out.ecoli60.mci.I60_494	dump.out.ecoli60.mci.I20_115	0.4	1.0
dump.out.ecoli60.mci.I60_497	dump.out.ecoli60.mci.I20_69	0.25	1.0
dump.out.ecoli60.mci.I60_498	dump.out.ecoli60.mci.I20_281	1.0	1.0
dump.out.ecoli60.mci.I60_499	dump.out.ecoli60.mci.I20_18	0.08333333333333333	1.0
dump.out.ecoli60.mci.I60_501	dump.out.ecoli60.mci.I20_132	0.4	1.0
dump.out.ecoli60.mci.I60_502	dump.out.ecoli60.mci.I20_132	0.4	1.0
dump.out.ecoli60.mci.I60_503	dump.out.ecoli60.mci.I20_2	0.005291005291005291	1.0
dump.out.ecoli60.mci.I60_504	dump.out.ecoli60.mci.I20_282	1.0	1.0
dump.out.ecoli60.mci.I60_505	dump.out.ecoli60.mci.I20_6	0.01834862385321101	1.0
dump.out.ecoli60.mci.I60_506	dump.out.ecoli60.mci.I20_102	0.3333333333333333	1.0
dump.out.ecoli60.mci.I60_507	dump.out.ecoli60.mci.I20_283	1.0	1.0
dump.out.ecoli60.mci.I60_508	dump.out.ecoli60.mci.I20_284	1.0	1.0
dump.out.ecoli60.mci.I60_509	dump.out.ecoli60.mci.I20_104	0.3333333333333333	1.0
dump.out.ecoli60.mci.I60_510	dump.out.ecoli60.mci.I20_285	1.0	1.0
dump.out.ecoli60.mci.I60_511	dump.out.ecoli60.mci.I20_1	0.002472187886279357	1.0
dump.out.ecoli60.mci.I60_512	dump.out.ecoli60.mci.I20_17	0.07407407407407407	1.0
dump.out.ecoli60.mci.I60_513	dump.out.ecoli60.mci.I20_286	1.0	1.0
dump.out.ecoli60.mci.I60_514	dump.out.ecoli60.mci.I20_34	0.14285714285714285	1.0
dump.out.ecoli60.mci.I60_515	dump.out.ecoli60.mci.I20_32	0.14285714285714285	1.0
dump.out.ecoli60.mci.I60_516	dump.out.ecoli60.mci.I20_155	0.5	1.0
dump.out.ecoli60.mci.I60_517	dump.out.ecoli60.mci.I20_1	0.002472187886279357	1.0
dump.out.ecoli60.mci.I60_518	dump.out.ecoli60.mci.I20_287	1.0	1.0
dump.out.ecoli60.mci.I60_519	dump.out.ecoli60.mci.I20_214	0.6666666666666666	1.0
dump.out.ecoli60.mci.I60_521	dump.out.ecoli60.mci.I20_1	0.002472187886279357	1.0
dump.out.ecoli60.mci.I60_523	dump.out.ecoli60.mci.I20_89	0.2857142857142857	1.0
dump.out.ecoli60.mci.I60_524	dump.out.ecoli60.mci.I20_16	0.07407407407407407	1.0
